symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
SBUX,2019-08-22 00:00:00+00:00,96.49,96.85,95.7,96.59,5147125,89.9511735262,90.2867774485,89.2147093632,90.0443968379,5147125,0.0,1.0
SBUX,2019-08-23 00:00:00+00:00,94.7,97.1,94.39,96.41,8077465,88.2824762455,90.5198357279,87.993483979,89.8765948767,8077465,0.0,1.0
SBUX,2019-08-26 00:00:00+00:00,96.5,96.5,95.0,95.38,5806558,89.9604958573,89.9604958573,88.5621461808,88.9163947655,5806558,0.0,1.0
SBUX,2019-08-27 00:00:00+00:00,96.09,97.1,96.03,96.7,6540103,89.5782802791,90.5198357279,89.522346292,90.1469424809,6540103,0.0,1.0
SBUX,2019-08-28 00:00:00+00:00,97.07,97.21,96.0,96.23,4917332,90.4918687344,90.6223813709,89.4943792985,89.7087929156,4917332,0.0,1.0
SBUX,2019-08-29 00:00:00+00:00,97.7,98.07,97.06,97.85,4514498,91.0791755986,91.4241018521,90.4825464032,91.2190105662,4514498,0.0,1.0
SBUX,2019-08-30 00:00:00+00:00,96.56,98.14,96.11,98.14,5210451,90.0164298444,91.4893581703,89.5969249414,91.4893581703,5210451,0.0,1.0
SBUX,2019-09-03 00:00:00+00:00,96.77,97.21,96.05,96.42,5150830,90.2121987991,90.6223813709,89.5409909544,89.8859172079,5150830,0.0,1.0
SBUX,2019-09-04 00:00:00+00:00,96.11,96.33,93.03,94.48,12937509,89.5969249414,89.8020162273,86.7256469389,88.0773849596,12937509,0.0,1.0
SBUX,2019-09-05 00:00:00+00:00,95.56,96.96,95.17,96.54,5514796,89.0841967267,90.3893230915,88.7206258108,89.997785182,5514796,0.0,1.0
SBUX,2019-09-06 00:00:00+00:00,95.74,96.34,95.51,95.75,3991773,89.2519986879,89.8113385585,89.0375850708,89.2613210191,3991773,0.0,1.0
SBUX,2019-09-09 00:00:00+00:00,94.16,95.93,93.74,95.8,6523299,87.7790703619,89.4291229802,87.3875324525,89.3079326749,6523299,0.0,1.0
SBUX,2019-09-10 00:00:00+00:00,90.35,93.88,89.3,93.81,12490898,84.2272621835,87.518045089,83.2484174099,87.4527887707,12490898,0.0,1.0
SBUX,2019-09-11 00:00:00+00:00,90.98,91.45,89.61,90.18,8406555,84.8145690477,85.252718613,83.5374096764,84.0687825535,8406555,0.0,1.0
SBUX,2019-09-12 00:00:00+00:00,92.06,93.32,91.77,92.16,6862165,85.8213808148,86.9959945431,85.5510332106,85.9146041265,6862165,0.0,1.0
SBUX,2019-09-13 00:00:00+00:00,90.48,92.15,90.32,92.15,6972260,84.3484524888,85.9052817954,84.19929519,85.9052817954,6972260,0.0,1.0
SBUX,2019-09-16 00:00:00+00:00,89.42,90.45,89.38,90.02,6339236,83.3602853841,84.3204854953,83.3229960594,83.9196252547,6339236,0.0,1.0
SBUX,2019-09-17 00:00:00+00:00,90.75,91.46,89.65,89.67,6511690,84.6001554306,85.2620409442,83.5746990011,83.5933436635,6511690,0.0,1.0
SBUX,2019-09-18 00:00:00+00:00,90.96,91.36,90.06,90.98,4559657,84.7959243853,85.1688176324,83.9569145794,84.8145690477,4559657,0.0,1.0
SBUX,2019-09-19 00:00:00+00:00,91.56,92.1,90.3,90.99,4874742,85.3552642559,85.8586701395,84.1806505276,84.8238913788,4874742,0.0,1.0
SBUX,2019-09-20 00:00:00+00:00,90.07,92.08,90.06,91.61,11241787,83.9662369106,85.8400254771,83.9569145794,85.4018759118,11241787,0.0,1.0
SBUX,2019-09-23 00:00:00+00:00,90.81,91.16,89.93,90.32,4943643,84.6560894177,84.9823710089,83.8357242741,84.19929519,4943643,0.0,1.0
SBUX,2019-09-24 00:00:00+00:00,89.92,91.77,89.51,91.6,5688165,83.8264019429,85.5510332106,83.4441863647,85.3925535806,5688165,0.0,1.0
SBUX,2019-09-25 00:00:00+00:00,90.35,90.61,89.02,89.94,5263768,84.2272621835,84.4696427941,82.987392137,83.8450466053,5263768,0.0,1.0
SBUX,2019-09-26 00:00:00+00:00,89.8,91.15,89.5,90.84,5531821,83.7145339688,84.9730486777,83.4348640335,84.6840564112,5531821,0.0,1.0
SBUX,2019-09-27 00:00:00+00:00,88.37,90.3,87.79,90.3,5988453,82.3814406105,84.1806505276,81.8407454022,84.1806505276,5988453,0.0,1.0
SBUX,2019-09-30 00:00:00+00:00,88.42,88.56,87.61,88.41,6650433,82.4280522664,82.5585649029,81.672943441,82.4187299352,6650433,0.0,1.0
SBUX,2019-10-01 00:00:00+00:00,86.51,88.89,86.45,88.63,6805628,80.6474870116,82.8662018317,80.5915530245,82.6238212211,6805628,0.0,1.0
SBUX,2019-10-02 00:00:00+00:00,84.32,86.01,84.16,85.95,10036455,78.6058964838,80.1813704527,78.456739185,80.1254364657,10036455,0.0,1.0
SBUX,2019-10-03 00:00:00+00:00,84.67,84.91,83.61,84.3,6061699,78.932178075,79.1559140233,77.9440109703,78.5872518215,6061699,0.0,1.0
SBUX,2019-10-04 00:00:00+00:00,85.92,85.97,84.75,84.9,5891718,80.0974694721,80.144081128,79.0067567244,79.1465916921,5891718,0.0,1.0
SBUX,2019-10-07 00:00:00+00:00,85.85,86.16,85.49,85.71,4445596,80.0322131539,80.3212054204,79.6966092315,79.9017005174,4445596,0.0,1.0
SBUX,2019-10-08 00:00:00+00:00,84.91,86.33,84.69,85.49,6386914,79.1559140233,80.4796850504,78.9508227374,79.6966092315,6386914,0.0,1.0
SBUX,2019-10-09 00:00:00+00:00,85.85,86.17,85.28,85.37,4450259,80.0322131539,80.3305277516,79.5008402768,79.5847412574,4450259,0.0,1.0
SBUX,2019-10-10 00:00:00+00:00,85.96,86.07,85.38,85.91,4257671,80.1347587969,80.2373044398,79.5940635886,80.088147141,4257671,0.0,1.0
SBUX,2019-10-11 00:00:00+00:00,86.36,87.25,86.26,87.02,5621572,80.5076520439,81.3373395187,80.4144287322,81.1229259016,5621572,0.0,1.0
SBUX,2019-10-14 00:00:00+00:00,86.62,87.68,86.4,86.5,4936604,80.7500326545,81.7381997593,80.5449413686,80.6381646804,4936604,0.0,1.0
SBUX,2019-10-15 00:00:00+00:00,86.45,87.25,85.76,87.0,4722624,80.5915530245,81.3373395187,79.9483121733,81.1042812393,4722624,0.0,1.0
SBUX,2019-10-16 00:00:00+00:00,86.71,86.83,86.05,86.53,3706830,80.8339336351,80.9458016092,80.2186597774,80.6661316739,3706830,0.0,1.0
SBUX,2019-10-17 00:00:00+00:00,86.29,87.02,86.16,86.88,4397738,80.4423957257,81.1229259016,80.3212054204,80.9924132651,4397738,0.0,1.0
SBUX,2019-10-18 00:00:00+00:00,86.03,86.75,85.52,86.35,4621272,80.2000151151,80.8712229598,79.7245762251,80.4983297128,4621272,0.0,1.0
SBUX,2019-10-21 00:00:00+00:00,85.35,86.24,85.08,86.0,4861157,79.5660965951,80.3957840698,79.3143936533,80.1720481216,4861157,0.0,1.0
SBUX,2019-10-22 00:00:00+00:00,83.46,85.35,83.39,85.23,5806608,77.8041760026,79.5660965951,77.7389196844,79.4542286209,5806608,0.0,1.0
SBUX,2019-10-23 00:00:00+00:00,82.74,84.41,82.13,84.31,7186615,77.1329681579,78.6897974644,76.5643059561,78.5965741527,7186615,0.0,1.0
SBUX,2019-10-24 00:00:00+00:00,83.18,83.53,82.66,82.8,4632619,77.5431507297,77.8694323209,77.0583895085,77.1889021449,4632619,0.0,1.0
SBUX,2019-10-25 00:00:00+00:00,83.38,83.57,82.63,83.21,5235296,77.7295973532,77.9067216456,77.0304225149,77.5711177232,5235296,0.0,1.0
SBUX,2019-10-28 00:00:00+00:00,83.6,84.98,83.36,84.47,6642114,77.9346886391,79.2211703415,77.7109526908,78.7457314515,6642114,0.0,1.0
SBUX,2019-10-29 00:00:00+00:00,84.13,84.63,83.64,83.81,5699093,78.4287721915,78.8948887503,77.9719779638,78.1304575938,5699093,0.0,1.0
SBUX,2019-10-30 00:00:00+00:00,84.19,84.7,83.32,84.61,8731291,78.4847061785,78.9601450686,77.6736633661,78.876244088,8731291,0.0,1.0
SBUX,2019-10-31 00:00:00+00:00,84.56,87.22,83.28,86.71,14008811,78.8296324321,81.3093725251,77.6363740414,80.8339336351,14008811,0.0,1.0
SBUX,2019-11-01 00:00:00+00:00,83.21,85.31,82.61,84.79,10658473,77.5711177232,79.5288072704,77.0117778526,79.0440460491,10658473,0.0,1.0
SBUX,2019-11-04 00:00:00+00:00,82.37,83.44,81.9,83.3,8271187,76.7880419043,77.7855313403,76.349892339,77.6550187038,8271187,0.0,1.0
SBUX,2019-11-05 00:00:00+00:00,81.89,82.34,81.03,82.34,7054400,76.3405700078,76.7600749108,75.5388495266,76.7600749108,7054400,0.0,1.0
SBUX,2019-11-06 00:00:00+00:00,82.99,83.37,82.0,82.08,6365267,77.3660264373,77.720275022,76.4431156508,76.5176943002,6365267,0.0,1.0
SBUX,2019-11-07 00:00:00+00:00,81.95,83.29,81.84,83.06,7221382,76.3965039949,77.6456963726,76.293958352,77.4312827555,7221382,0.0,1.0
SBUX,2019-11-08 00:00:00+00:00,81.77,82.64,81.45,82.19,7088064,76.2287020337,77.0397448461,75.9303874361,76.6202399431,7088064,0.0,1.0
SBUX,2019-11-11 00:00:00+00:00,82.43,82.53,81.37,81.75,5832575,76.8439758914,76.9371992032,75.8558087866,76.2100573714,5832575,0.0,1.0
SBUX,2019-11-12 00:00:00+00:00,83.32,83.98,82.61,82.69,8552693,78.0558789444,78.6741804339,77.390736433,77.4656820681,8552693,0.41,1.0
SBUX,2019-11-13 00:00:00+00:00,83.94,84.29,83.2,83.29,7439003,78.6367076163,78.9645947698,77.9434604918,78.0277743312,7439003,0.0,1.0
SBUX,2019-11-14 00:00:00+00:00,84.38,84.52,83.8,84.1,5287433,79.0489086093,79.1800634707,78.5055527549,78.7865988865,5287433,0.0,1.0
SBUX,2019-11-15 00:00:00+00:00,84.21,84.94,83.57,84.68,7537205,78.8896491348,79.5735280549,78.290084054,79.3299547409,7537205,0.0,1.0
SBUX,2019-11-18 00:00:00+00:00,84.02,84.11,83.25,83.92,6433068,78.7116532514,78.7959670909,77.9903015137,78.6179712076,6433068,0.0,1.0
SBUX,2019-11-19 00:00:00+00:00,83.66,84.28,83.57,84.06,6010423,78.3743978935,78.9552265655,78.290084054,78.749126069,6010423,0.0,1.0
SBUX,2019-11-20 00:00:00+00:00,83.6,84.49,82.98,83.54,6251318,78.3181886672,79.1519588576,77.7373599953,78.2619794409,6251318,0.0,1.0
SBUX,2019-11-21 00:00:00+00:00,82.3,84.04,81.76,83.75,8300483,77.100322097,78.7303896602,76.5944390602,78.458711733,8300483,0.0,1.0
SBUX,2019-11-22 00:00:00+00:00,83.02,83.39,82.66,82.69,6080782,77.7748328128,78.1214563751,77.4375774549,77.4656820681,6080782,0.0,1.0
SBUX,2019-11-25 00:00:00+00:00,83.75,84.0,82.93,83.16,5450981,78.458711733,78.6929168426,77.6905189733,77.9059876742,5450981,0.0,1.0
SBUX,2019-11-26 00:00:00+00:00,84.56,84.65,84.0,84.13,7652316,79.2175362883,79.3018501277,78.6929168426,78.8147034997,7652316,0.0,1.0
SBUX,2019-11-27 00:00:00+00:00,85.77,85.81,84.42,84.85,7506564,80.351089019,80.3885618365,79.0863814269,79.4892142155,7506564,0.0,1.0
SBUX,2019-11-29 00:00:00+00:00,85.43,86.73,85.25,85.91,3857027,80.0325700698,81.25043664,79.8639423909,80.4822438804,3857027,0.0,1.0
SBUX,2019-12-02 00:00:00+00:00,84.57,85.77,83.82,85.38,6428428,79.2269044926,80.351089019,78.5242891637,79.9857290479,6428428,0.0,1.0
SBUX,2019-12-03 00:00:00+00:00,84.82,85.0,83.82,84.03,6077628,79.4611096023,79.6297372812,78.5242891637,78.7210214558,6077628,0.0,1.0
SBUX,2019-12-04 00:00:00+00:00,85.4,85.54,84.7,85.13,5940602,80.0044654567,80.1356203181,79.3486911497,79.7515239383,5940602,0.0,1.0
SBUX,2019-12-05 00:00:00+00:00,84.45,85.48,84.32,85.44,5171388,79.11448604,80.0794110918,78.992699383,80.0419382742,5171388,0.0,1.0
SBUX,2019-12-06 00:00:00+00:00,86.32,86.53,85.03,85.03,8501814,80.8663402602,81.0630725523,79.6578418944,79.6578418944,8501814,0.0,1.0
SBUX,2019-12-09 00:00:00+00:00,86.28,86.63,85.96,86.31,7170822,80.8288674427,81.1567545962,80.5290849023,80.8569720558,7170822,0.0,1.0
SBUX,2019-12-10 00:00:00+00:00,86.04,87.47,85.91,86.5,7945126,80.6040305374,81.9436837646,80.4822438804,81.0349679392,7945126,0.0,1.0
SBUX,2019-12-11 00:00:00+00:00,86.59,86.87,85.85,86.26,4922698,81.1192817786,81.3815915014,80.4260346541,80.8101310339,4922698,0.0,1.0
SBUX,2019-12-12 00:00:00+00:00,88.21,88.89,87.54,88.0,10293873,82.6369308892,83.2739687874,82.0092611953,82.4401985971,10293873,0.0,1.0
SBUX,2019-12-13 00:00:00+00:00,88.67,88.79,87.58,88.02,6718109,83.0678682909,83.1802867436,82.0467340128,82.4589350058,6718109,0.0,1.0
SBUX,2019-12-16 00:00:00+00:00,88.78,89.3,88.43,89.14,6706045,83.1709185392,83.6580651672,82.8430313857,83.5081738971,6706045,0.0,1.0
SBUX,2019-12-17 00:00:00+00:00,88.13,88.97,87.47,88.87,7297423,82.5619852541,83.3489144225,81.9436837646,83.2552323786,7297423,0.0,1.0
SBUX,2019-12-18 00:00:00+00:00,87.99,88.85,87.82,88.39,5859211,82.4308303927,83.2364959699,82.2715709181,82.8055585681,5859211,0.0,1.0
SBUX,2019-12-19 00:00:00+00:00,88.52,88.59,87.58,87.83,6023454,82.9273452251,82.9929226558,82.0467340128,82.2809391225,6023454,0.0,1.0
SBUX,2019-12-20 00:00:00+00:00,88.46,89.0,87.89,88.79,14271655,82.8711359988,83.3770190357,82.3371483488,83.1802867436,14271655,0.0,1.0
SBUX,2019-12-23 00:00:00+00:00,88.23,88.85,88.18,88.62,4349884,82.6556672979,83.2364959699,82.608826276,83.021027269,4349884,0.0,1.0
SBUX,2019-12-24 00:00:00+00:00,88.52,88.6,88.0,88.2,1847770,82.9273452251,83.0022908602,82.4401985971,82.6275626848,1847770,0.0,1.0
SBUX,2019-12-26 00:00:00+00:00,88.08,88.76,87.79,88.73,4180261,82.5151442321,83.1521821304,82.243466305,83.1240775172,4180261,0.0,1.0
SBUX,2019-12-27 00:00:00+00:00,88.13,88.46,87.69,88.11,4130878,82.5619852541,82.8711359988,82.1497842611,82.5432488453,4130878,0.0,1.0
SBUX,2019-12-30 00:00:00+00:00,87.44,88.2,87.06,88.01,4656289,81.9155791514,82.6275626848,81.5595873848,82.4495668014,4656289,0.0,1.0
SBUX,2019-12-31 00:00:00+00:00,87.92,87.99,87.31,87.44,4116734,82.365252962,82.4308303927,81.7937924944,81.9155791514,4116734,0.0,1.0
SBUX,2020-01-02 00:00:00+00:00,89.35,89.35,88.05,88.12,6475843,83.7049061892,83.7049061892,82.487039619,82.5526170497,6475843,0.0,1.0
SBUX,2020-01-03 00:00:00+00:00,88.83,89.1,88.1,88.66,4874916,83.2177595611,83.4707010795,82.5338806409,83.0585000865,4874916,0.0,1.0
SBUX,2020-01-06 00:00:00+00:00,88.13,88.41,87.47,88.11,5409850,82.5619852541,82.8242949769,81.9436837646,82.5432488453,5409850,0.0,1.0
SBUX,2020-01-07 00:00:00+00:00,87.86,88.03,87.13,87.96,6533541,82.3090437357,82.4683032102,81.6251648155,82.4027257795,6533541,0.0,1.0
SBUX,2020-01-08 00:00:00+00:00,88.88,89.35,87.78,87.94,7297235,83.264600583,83.7049061892,82.2340981006,82.3839893707,7297235,0.0,1.0
SBUX,2020-01-09 00:00:00+00:00,90.53,91.16,90.07,90.25,9450166,84.8103543067,85.400551183,84.379416905,84.5480445839,9450166,0.0,1.0
SBUX,2020-01-10 00:00:00+00:00,90.16,90.89,89.63,90.8,7098085,84.4637307444,85.1476096646,83.967215912,85.0632958251,7098085,0.0,1.0
SBUX,2020-01-13 00:00:00+00:00,91.08,91.72,90.21,90.62,7311286,85.325605548,85.9251706287,84.5105717664,84.8946681462,7311286,0.0,1.0
SBUX,2020-01-14 00:00:00+00:00,90.99,91.44,90.86,91.19,5855400,85.2412917085,85.6628609059,85.1195050515,85.4286557962,5855400,0.0,1.0
SBUX,2020-01-15 00:00:00+00:00,91.54,92.06,91.0,91.0,6145518,85.7565429497,86.2436895778,85.2506599129,85.2506599129,6145518,0.0,1.0
SBUX,2020-01-16 00:00:00+00:00,92.58,92.61,91.63,91.99,5180320,86.7308362059,86.758940819,85.8408567892,86.1781121471,5180320,0.0,1.0
SBUX,2020-01-17 00:00:00+00:00,93.62,93.75,92.81,92.93,6962787,87.705129462,87.826916119,86.9463049067,87.0587233594,6962787,0.0,1.0
SBUX,2020-01-21 00:00:00+00:00,92.53,93.6,92.19,92.83,7082418,86.6839951839,87.6863930532,86.3654762348,86.9650413155,7082418,0.0,1.0
SBUX,2020-01-22 00:00:00+00:00,92.53,93.75,92.47,93.14,6157412,86.6839951839,87.826916119,86.6277859576,87.2554556515,6157412,0.0,1.0
SBUX,2020-01-23 00:00:00+00:00,93.75,93.85,90.74,91.92,6100777,87.826916119,87.9205981629,85.0070865988,86.1125347164,6100777,0.0,1.0
SBUX,2020-01-24 00:00:00+00:00,92.03,94.13,91.34,94.0,7815501,86.2155849646,88.1829078857,85.569178862,88.0611212287,7815501,0.0,1.0
SBUX,2020-01-27 00:00:00+00:00,88.73,89.45,87.55,88.63,11066487,83.1240775172,83.798588233,82.0186293997,83.0303954734,11066487,0.0,1.0
SBUX,2020-01-28 00:00:00+00:00,88.6,89.19,87.72,89.05,11922396,83.0022908602,83.555014919,82.1778888742,83.4238600576,11922396,0.0,1.0
SBUX,2020-01-29 00:00:00+00:00,86.72,88.44,85.6,88.15,17703897,81.2410684356,82.85239959,80.1918295444,82.5807216628,17703897,0.0,1.0
SBUX,2020-01-30 00:00:00+00:00,85.84,86.59,84.69,85.45,12224941,80.4166664497,81.1192817786,79.3393229453,80.0513064786,12224941,0.0,1.0
SBUX,2020-01-31 00:00:00+00:00,84.83,85.99,84.52,85.79,11693902,79.4704778067,80.5571895155,79.1800634707,80.3698254277,11693902,0.0,1.0
SBUX,2020-02-03 00:00:00+00:00,86.01,86.79,85.07,85.07,9092620,80.5759259242,81.3066458663,79.695314712,79.695314712,9092620,0.0,1.0
SBUX,2020-02-04 00:00:00+00:00,88.38,89.0,86.62,87.14,9997071,82.7961903637,83.3770190357,81.1473863918,81.6345330199,9997071,0.0,1.0
SBUX,2020-02-05 00:00:00+00:00,87.56,89.2,86.63,88.88,9982673,82.4120939839,83.9556736337,81.5367713776,83.6544873605,9982673,0.41,1.0
SBUX,2020-02-06 00:00:00+00:00,86.15,87.7,86.15,87.65,8901403,81.0849919679,82.5438629784,81.0849919679,82.4968026232,8901403,0.0,1.0
SBUX,2020-02-07 00:00:00+00:00,86.42,86.62,85.32,85.76,8073908,81.3391178859,81.5273593066,80.303790072,80.7179211976,8073908,0.0,1.0
SBUX,2020-02-10 00:00:00+00:00,87.53,87.62,86.17,86.43,7289281,82.3838577708,82.4685664101,81.10381611,81.3485299569,7289281,0.0,1.0
SBUX,2020-02-11 00:00:00+00:00,87.51,88.23,87.35,87.86,5098622,82.3650336287,83.0427027433,82.2144404922,82.694456115,5098622,0.0,1.0
SBUX,2020-02-12 00:00:00+00:00,88.57,89.1,87.39,87.71,7747787,83.3627131585,83.8615529233,82.2520887763,82.5532750494,7747787,0.0,1.0
SBUX,2020-02-13 00:00:00+00:00,89.93,90.51,88.26,88.5,8576615,84.6427548192,85.1886549393,83.0709389564,83.2968286612,8576615,0.0,1.0
SBUX,2020-02-14 00:00:00+00:00,89.28,90.41,88.99,90.18,5686868,84.0309702019,85.0945342289,83.7580201419,84.8780565951,5686868,0.0,1.0
SBUX,2020-02-18 00:00:00+00:00,89.23,89.47,88.29,89.37,5291147,83.9839098468,84.2097995516,83.0991751695,84.1156788413,5291147,0.0,1.0
SBUX,2020-02-19 00:00:00+00:00,90.14,90.44,89.3,89.49,5210834,84.840408311,85.122770442,84.049794344,84.2286236937,5210834,0.0,1.0
SBUX,2020-02-20 00:00:00+00:00,88.6,90.25,87.73,89.73,5969200,83.3909493716,84.9439410924,82.5720991915,84.4545133985,5969200,0.0,1.0
SBUX,2020-02-21 00:00:00+00:00,87.36,88.39,87.0,88.0,5801705,82.2238525632,83.1932958798,81.8850180059,82.8262251094,5801705,0.0,1.0
SBUX,2020-02-24 00:00:00+00:00,84.52,86.05,84.26,84.53,8313643,79.5508243892,80.9908712576,79.3061105423,79.5602364602,8313643,0.0,1.0
SBUX,2020-02-25 00:00:00+00:00,82.19,85.35,81.67,85.02,9403953,77.357811838,80.3320262851,76.8683841442,80.021427941,9403953,0.0,1.0
SBUX,2020-02-26 00:00:00+00:00,80.67,83.24,80.64,82.6,10549302,75.9271770407,78.3460792967,75.8989408276,77.7437067505,10549302,0.0,1.0
SBUX,2020-02-27 00:00:00+00:00,78.29,80.87,77.36,78.83,17120832,73.6871041343,76.1154184614,72.811781528,74.1953559702,17120832,0.0,1.0
SBUX,2020-02-28 00:00:00+00:00,78.43,78.81,75.72,76.17,19120249,73.8188731288,74.1765318281,71.2682018783,71.6917450748,19120249,0.0,1.0
SBUX,2020-03-02 00:00:00+00:00,82.38,82.41,77.66,77.92,14258675,77.5366411877,77.5648774008,73.0941436591,73.338857506,14258675,0.0,1.0
SBUX,2020-03-03 00:00:00+00:00,78.6,82.62,78.11,82.3,12395890,73.9788783364,77.7625308925,73.5176868557,77.4613446194,12395890,0.0,1.0
SBUX,2020-03-04 00:00:00+00:00,79.67,80.2,77.88,79.29,10999608,74.9859699372,75.484809702,73.3012092219,74.6283112378,10999608,0.0,1.0
SBUX,2020-03-05 00:00:00+00:00,76.19,77.9,75.28,77.9,12545266,71.7105692169,73.3200333639,70.8540707527,73.3200333639,12545266,0.0,1.0
SBUX,2020-03-06 00:00:00+00:00,75.34,75.71,72.05,73.46,18080148,70.9105431789,71.2587898072,67.8139718084,69.1410738243,18080148,0.0,1.0
SBUX,2020-03-09 00:00:00+00:00,70.83,74.03,70.08,70.58,15930310,66.6656991421,69.6775618733,65.9597938144,66.4303973662,15930310,0.0,1.0
SBUX,2020-03-10 00:00:00+00:00,74.87,74.95,70.03,72.56,18414048,70.4681758403,70.5434724086,65.9127334593,68.2939874312,18414048,0.0,1.0
SBUX,2020-03-11 00:00:00+00:00,68.3,74.27,67.4,72.83,17161368,64.2844451702,69.9034515782,63.437358777,68.5481133491,17161368,0.0,1.0
SBUX,2020-03-12 00:00:00+00:00,62.1,66.79,61.46,62.95,25170629,58.4489611284,62.8632224439,57.8465885821,59.2489871664,25170629,0.0,1.0
SBUX,2020-03-13 00:00:00+00:00,69.92,70.18,63.51,65.65,19247179,65.8092006779,66.0539145248,59.7760631443,61.7902463459,19247179,0.0,1.0
SBUX,2020-03-16 00:00:00+00:00,58.59,63.95,58.11,60.63,23354347,55.145324195,60.1901942699,54.6935447853,57.0653866862,23354347,0.0,1.0
SBUX,2020-03-17 00:00:00+00:00,58.98,59.62,53.61,59.55,25045192,55.5123949654,56.1147675117,50.4581128195,56.0488830144,25045192,0.0,1.0
SBUX,2020-03-18 00:00:00+00:00,56.33,57.65,50.02,55.55,28770619,53.0181961411,54.2605895177,47.0791793179,52.2840546003,28770619,0.0,1.0
SBUX,2020-03-19 00:00:00+00:00,61.41,63.36,53.55,56.23,25167423,57.7995282269,59.6348820788,50.4016403933,52.9240754307,25167423,0.0,1.0
SBUX,2020-03-20 00:00:00+00:00,58.03,65.68,57.91,62.3,28420576,54.6182482171,61.818482559,54.5053033646,58.6372025491,28420576,0.0,1.0
SBUX,2020-03-23 00:00:00+00:00,56.55,57.44,54.0,57.23,24905790,53.2252617039,54.062936026,50.8251835899,53.8652825342,24905790,0.0,1.0
SBUX,2020-03-24 00:00:00+00:00,64.88,65.16,61.0,62.61,28286186,61.0655168761,61.3290548651,57.4136333145,58.9289767512,28286186,0.0,1.0
SBUX,2020-03-25 00:00:00+00:00,65.81,69.64,63.49,66.83,22977186,61.9408394824,65.5456626889,59.7572390023,62.900870728,22977186,0.0,1.0
SBUX,2020-03-26 00:00:00+00:00,69.9,71.58,66.25,66.71,21005282,65.7903765358,67.3716044697,62.354970608,62.7879258756,21005282,0.0,1.0
SBUX,2020-03-27 00:00:00+00:00,66.34,68.25,64.82,66.68,18950460,62.4396792473,64.237384815,61.0090444499,62.7596896625,18950460,0.0,1.0
SBUX,2020-03-30 00:00:00+00:00,67.86,68.22,64.58,66.56,14199717,63.8703140446,64.2091486019,60.7831547451,62.6467448101,14199717,0.0,1.0
SBUX,2020-03-31 00:00:00+00:00,65.74,68.32,65.31,67.18,20109803,61.8749549852,64.3032693122,61.4702359307,63.2302932142,20109803,0.0,1.0
SBUX,2020-04-01 00:00:00+00:00,62.62,64.76,61.58,63.0,12880408,58.9383888222,60.9525720237,57.9595334345,59.2960475215,12880408,0.0,1.0
SBUX,2020-04-02 00:00:00+00:00,65.0,68.7,62.91,65.75,18175040,61.1784617286,64.6609280116,59.2113388822,61.8843670562,18175040,0.0,1.0
SBUX,2020-04-03 00:00:00+00:00,63.05,64.75,60.9,64.47,14676460,59.3431078767,60.9431599527,57.3195126042,60.6796219637,14676460,0.0,1.0
SBUX,2020-04-06 00:00:00+00:00,67.79,68.34,64.41,66.27,18010771,63.8044295474,64.3220934543,60.6231495375,62.37379475,18010771,0.0,1.0
SBUX,2020-04-07 00:00:00+00:00,68.71,72.48,68.33,71.57,13799395,64.6703400826,68.2186908629,64.3126813833,67.3621923987,13799395,0.0,1.0
SBUX,2020-04-08 00:00:00+00:00,71.57,71.92,68.54,69.58,10417639,67.3621923987,67.6916148849,64.510334875,65.4891902627,10417639,0.0,1.0
SBUX,2020-04-09 00:00:00+00:00,73.88,74.26,70.14,71.2,19769563,69.5363808078,69.8940395071,66.0162662406,67.0139457704,19769563,0.0,1.0
SBUX,2020-04-13 00:00:00+00:00,71.76,73.6,70.35,73.52,11191792,67.5410217483,69.2728428188,66.2139197324,69.1975462505,11191792,0.0,1.0
SBUX,2020-04-14 00:00:00+00:00,73.67,74.33,72.66,73.69,10911999,69.3387273161,69.9599240044,68.3881081415,69.3575514581,10911999,0.0,1.0
SBUX,2020-04-15 00:00:00+00:00,72.55,73.18,70.71,72.01,10642533,68.2845753601,68.8775358353,66.5527542896,67.7763235242,10642533,0.0,1.0
SBUX,2020-04-16 00:00:00+00:00,73.51,73.76,71.35,73.11,11946812,69.1881341795,69.4234359554,67.1551268359,68.8116513381,11946812,0.0,1.0
SBUX,2020-04-17 00:00:00+00:00,77.1,77.39,74.97,76.62,14268386,72.5670676811,72.8400177411,70.5622965506,72.1152882714,14268386,0.0,1.0
SBUX,2020-04-20 00:00:00+00:00,75.32,76.98,75.08,76.02,9684741,70.8917190369,72.4541228287,70.665829332,71.5505640093,9684741,0.0,1.0
SBUX,2020-04-21 00:00:00+00:00,72.72,73.96,71.74,73.4,10345787,68.4445805677,69.6116773761,67.5221976063,69.0846013981,10345787,0.0,1.0
SBUX,2020-04-22 00:00:00+00:00,77.45,78.06,74.43,74.55,11355290,72.8964901673,73.4706265005,70.0540447147,70.1669895672,11355290,0.0,1.0
SBUX,2020-04-23 00:00:00+00:00,75.15,77.67,74.26,77.33,15513357,70.7317138293,73.1035557301,69.8940395071,72.7835453149,15513357,0.0,1.0
SBUX,2020-04-24 00:00:00+00:00,75.58,76.03,74.21,75.75,8460619,71.1364328838,71.5599760804,69.846979152,71.2964380914,8460619,0.0,1.0
